SMILES,ID,Reference,Classification,ReactionName
COC(=O)CC(=O)OC.O=C(C=Cc1ccccc1)c1ccc(cc1)I>>COC(=O)C(C(=O)OC)C(CC(=O)c1ccc(cc1)I)c1ccccc1,US08912186B2_1272,,3.11.92,Michael addition
O=C(C=Cc1ccccc1)c1ccc(cc1)Oc1ccccc1.O=C1NC(CC(N1)=O)=O>>O=C1NC(C(C(N1)=O)C(CC(=O)c1ccc(cc1)Oc1ccccc1)c1ccccc1)=O,US08912186B2_1285,,3.11.92,Michael addition
COC(=O)CC(=O)OC.COCOc1ccc(cc1)C(=O)C=Cc1ccc(cc1)Cl>>COC(=O)C(C(=O)OC)C(CC(=O)c1ccc(cc1)OCOC)c1ccc(cc1)Cl,US08912186B2_1292,,3.11.92,Michael addition
C=C(C(=O)CC(C)(C)C)C(=O)OC(C)(C)C.CC(C)(C)OC(=O)CC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)C(CC(C(=O)O)C(=O)CC(C)(C)C)C(=O)O,US08927485_C00030,,3.11.92,Michael addition
CC(C)C=O.C=CC#N>Oc1ccc(cc1)O.C1COCCO1.O[Na]>CC(C)(C=O)CCC#N,US08981084_C00129,,3.11.92,Michael addition
C=C(C)C(=O)OC.O=C1CCc2ccc(cc12)Br>C=CC(=O)OC.CI.CC(C)(C)O[K].C1CCOC1>COC(=O)C(C)CC1Cc2ccc(cc2C1=O)Br,US08981112_C00059,,3.11.92,Michael addition
CC(C)C=O.C=CC#N>Oc1ccc(cc1)O.C1COCCO1.O[Na]>CC(C)(C=O)CCC#N,US08981084B2_0553,Example 62,3.11.92,Michael addition
C=CC(=O)c1ccccc1.CN1CCC(C(C1)C)=O>>CN1CCC(C(C1)(C)CCC(=O)c1ccccc1)=O,US09040519_C00359,,3.11.92,Michael addition
C=CC(=O)c1ccccc1.CN1CCC(C(C1)C)=O>O.O[K].C1COCCO1>CN1CCC(C(C1)(C)CCC(=O)c1ccccc1)=O,US09040519B2_0875,,3.11.92,Michael addition
C=CC(=O)OCC.CC(C)C#N>CC(C)[N-]C(C)C.[Li+]>CCOC(=O)CCC(C)(C)C#N |f:2.3|,US09260452_C00209,,3.11.92,Michael addition
C=CC(=O)OC(C)(C)C.O=C(O)C1CCCC1>>CC(C)(C)OC(=O)CCC1(CCCC1)C(=O)O,US09284283_C00074,,3.11.92,Michael addition
C=CC(=O)OC(C)(C)C.O=C(O)C1CCCC1>CC(C)N(C(C)C)[Li].C1CCOC1>CC(C)(C)OC(=O)CCC1(CCCC1)C(=O)O,US09284283B2_0353,,3.11.92,Michael addition
C=C(C)C(=O)OC.O=C1CCc2ccc(cc12)Br>C=CC(=O)OC.CI.CC(C)(C)O[K].C1CCOC1>COC(=O)C(C)CC1Cc2ccc(cc2C1=O)Br,US09290477_C00005,,3.11.92,Michael addition
C/C=C/C(=O)OC.COC(=O)CC(=O)OC>CO[Na]>COC(=O)C(C(=O)OC)C(C)CC(=O)OC,US09309204_C00028,,3.11.92,Michael addition
C/C=C/C(=O)OCCC.COC(=O)CC(=O)OC>CO[Na]>COC(=O)C(C(=O)OC)C(C)CC(=O)OCCC,US09309204_C00029,,3.11.92,Michael addition
C/C=C/C(=O)C1C(C=CCC1(C)C)C.CCOC(=O)c1ccc(cc1)C(=O)CC>>CCOC(=O)c1ccc(cc1)C(=O)C(C)C(C)CC(=O)C1C(C=CCC1(C)C)C,US09312041_C00008,,3.11.92,Michael addition
C/C=C/C(=O)OC.COC(=O)CC(=O)OC>CO[Na]>COC(=O)C(C(=O)OC)C(C)CC(=O)OC,US09309204B2_0126,,3.11.92,Michael addition
C/C=C/C(=O)OC.COC(=O)CC(=O)OC>O.CO.CO.CC(=O)O.CO[Na].Cl[Na]>COC(=O)C(C(=O)OC)C(C)CC(=O)OC |f:4.6|,US09309204B2_0164,Example 2,3.11.92,Michael addition
COC(=O)C=C1CC1.CCOC(C)=O>CC(C)NC(C)C.CCCCCC.CCCC[Li].C1CCOC1.[NH4+].O.[Cl-]>CCOC(=O)CC1(CC1)CC(=O)OC |f:6.7.8|,US09309198B2_0703,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CCOC(C)=O.C1CCOC1.C1CN=C2CCCCCN2C1>CCOC(=O)C(C(=O)OCC)C1CCCC(C1)=O,US09334290B2_0662,Intermediate 45A,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)/C=C/C(N)=O,US09359379_C00851,,3.11.92,Michael addition
CCOC(=O)/C=C/c1cccc(c1)COCOC.CC(C)C#N>CC(C)NC(C)C.CCCCCC.CCCC[Li].C1CCOC1.O>COCOCc1cccc(c1)C(CC(=O)OCC)C(C)(C)C#N,US09382188B2_1115,"Example 84, step 3",3.11.92,Michael addition
CN1C(CC(N(C1=O)C)=O)=O.O=C1C=CCCC1>>CN1C(C(C(N(C1=O)C)=O)C1CCCC(C1)=O)=O,US09604490_C00108,,3.11.92,Michael addition
CC(C)C#N.O=C1C=CC(O1)=O>>CC(C)(C#N)C1CC(OC1=O)=O,US09624320_C00001,,3.11.92,Michael addition
C=CC(=O)c1cccc(c1)OC.CCOC(=O)CC#N>>COc1cccc(c1)C(=O)CCC(C#N)C(=O)OCC,US09663516_C00082,,3.11.92,Michael addition
C=CC(=O)c1cccc(c1)OC.CCOC(=O)CC#N>O=C(O[K])O[K].C1CCOC1>COc1cccc(c1)C(=O)CCC(C#N)C(=O)OCC,US09663516B2_0258,Compound 5.3,3.11.92,Michael addition
CCOC(=O)/C=C/[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C.CCOC(=O)CC#N>CC(C)(C)O[K].CC(=O)O.CCO.ClCCl>CCOC(=O)C(C#N)C(CC(=O)OCC)C1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C,US09670183B2_0462,,3.11.92,Michael addition
COC(=O)/C=C/C1c2ccccc2CN1C(=O)OC(C)(C)C.COC(=O)CC#N>O=C(O[Cs])O[Cs].CC#N>COC(=O)C(C#N)C(CC(=O)OC)C1c2ccccc2CN1C(=O)OC(C)(C)C,US09670183B2_0569,,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)/C=C/C(N)=O,US09675593_C00853,,3.11.92,Michael addition
C=CC(=O)OCC.CC(C)C#N>CC(C)[N-]C(C)C.[Li+]>CCOC(=O)CCC(C)(C)C#N |f:2.3|,US09708331_C00213,,3.11.92,Michael addition
CN1C(CC(N(C1=O)C)=O)=O.O=C1C=CCCC1>>CN1C(C(C(N(C1=O)C)=O)C1CCCC(C1)=O)=O,US09829784_C00108,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.CC(C)=CC(=O)c1ccc(cc1)F>CCO.CCO[Na]>CCOC(=O)C(C(=O)OCC)C(C)(C)CC(=O)c1ccc(cc1)F,US09833454B2_0072,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CCOC(C)=O.C1CCOC1.C1CN=C2CCCCCN2C1>CCOC(=O)C(C(=O)OCC)C1CCCC(C1)=O,US09850258B2_0625,Intermediate 45A,3.11.92,Michael addition
C/C=C/C(=O)C1C(C=CCC1(C)C)C.CCOC(=O)c1ccc(cc1)C(=O)CC>>CCOC(=O)c1ccc(cc1)C(=O)C(C)C(C)CC(=O)C1C(C=CCC1(C)C)C,US09885008_C00008,,3.11.92,Michael addition
CCOC(=O)c1ccc(cc1)C(=O)CC.C/C=C/C(=O)C1C(C=CCC1(C)C)C>CC(C)NC(C)C.CCCCCC.CCCC[Li].C1CCOC1.Cl[Ce](Cl)Cl.[NH4+].[Cl-]>CCOC(=O)c1ccc(cc1)C(=O)C(C)C(C)CC(=O)C1C(C=CCC1(C)C)C |f:7.8|,US09885008B2_0111,,3.11.92,Michael addition
C=C1C(N([C@H](C(NC(C(N(C(C(NC(C(NC(C(N([C@H](C(N([C@H](C(N([C@H](C(N([C@H](C(N[C@H](C(N1C)=O)CC)=O)[C@H](O)[C@H](C)C/C=C/C)C)=O)C(C)C)C)=O)CC(C)C)C)=O)CC(C)C)C)=O)C)=O)C)=O)CC(C)C)C)=O)C(C)C)=O)CC(C)(C)O)C)=O.CCOC(=O)CC(=O)OCC>CCO[Na]>C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(N[C@H](C(N([C@@H](C(N([C@H](C(NC(C(N(C(C(NC(C(NC(C(N([C@H](C(N([C@H](C(N([C@H](C(N1C)=O)C(C)C)C)=O)CC(C)C)C)=O)CC(C)C)C)=O)C)=O)C)=O)CC(C)C)C)=O)C(C)C)=O)CC(C)(C)O)C)=O)CC(C(=O)OCC)C(=O)OCC)C)=O)CC)=O,US09890198_C00283,,3.11.92,Michael addition
C=CC(=O)OC.CC(C)C#N>CC(C)N(C(C)C)[Li].C1CCOC1.[NH4+].[Cl-]>COC(=O)CCC(C)(C)C#N |f:4.5|,US09902735B2_0759,,3.11.92,Michael addition
C/C=C/C(=O)C1C(C=CCC1(C)C)C.O=C(CC(=O)c1ccccc1)OCc1ccccc1>O.Cl[Fe](Cl)Cl>CC1C=CCC(C1C(=O)CC(C)C(C(=O)OCc1ccccc1)C(=O)c1ccccc1)(C)C,US09926258_C00011,,3.11.92,Michael addition
C/C=C/C(=O)C1C(C=CCC1(C)C)C.CCCCCCCCCCCCOC(=O)CC(=O)c1ccccc1>O.Cl[Fe](Cl)Cl>CCCCCCCCCCCCOC(=O)C(C(=O)c1ccccc1)C(C)CC(=O)C1C(C=CCC1(C)C)C,US09926258_C00013,,3.11.92,Michael addition
CCOC(=O)/C=C/[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C.CCOC(=O)CC#N>CC(C)(C)O[K].CC(=O)O.CCO.ClCCl>CCOC(=O)C(C#N)C(CC(=O)OCC)C1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C,US09926297B2_0433,,3.11.92,Michael addition
COC(=O)/C=C/C1c2ccccc2CN1C(=O)OC(C)(C)C.COC(=O)CC#N>O=C(O[Cs])O[Cs].CC#N>COC(=O)C(C#N)C(CC(=O)OC)C1c2ccccc2CN1C(=O)OC(C)(C)C,US09926297B2_0540,,3.11.92,Michael addition
CCOC(=O)CC(C)=O.CCOC(=O)/C=C1\CC1>O=C(O[K])O[K].C1CCOC1>CCOC(=O)C(C(C)=O)C1(CC1)CC(=O)OCC,US09938228_C00015,,3.11.92,Michael addition
CCOC(=O)/C=C1\CCC1.CCOC(=O)CC(C)=O>C1CCOC1.[NaH]>CCOC(=O)C(C(C)=O)C1(CCC1)CC(=O)OCC,US09938228_C00016,,3.11.92,Michael addition
N#CC=Cc1cccc(c1)C(F)(F)F.CCOC(=O)CC(=O)OCC>CCO[Na].CCO.[Na]>CCOC(=O)C(C(=O)OCC)C(CC#N)c1cccc(c1)C(F)(F)F,US09944602B2_0233,"EXAMPLE 1, Step B",3.11.92,Michael addition
C=C1C([C@]2(c3ncc(cc3O[C@]2([C@@H]1c1ccccc1)c1ccc(cc1)Br)Cl)O)=O.COC(=O)CC(=O)OC>CO.CO[Na]>COC(=O)C(C[C@H]1C([C@]2(c3ncc(cc3O[C@]2([C@@H]1c1ccccc1)c1ccc(cc1)Br)Cl)O)=O)C(=O)OC,US09957277_C00090,,3.11.92,Michael addition
C=CCOC(=O)C=C.CC1(OC(CC(O1)=O)=O)C>O=C(O[K])O[K]>C=CCOC(=O)CCC1C(OC(OC1=O)(C)C)=O,US09988407B2_0387,,3.11.92,Michael addition
CC1(OC(CC(O1)=O)=O)C.C=CC(=O)OC(C)(C)C>O=C(O[K])O[K]>CC(C)(C)OC(=O)CCC1C(OC(OC1=O)(C)C)=O,US09988407B2_0390,,3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CCOC(C)=O.C1CCOC1.C1CN=C2CCCCCN2C1>CCOC(=O)C(C(=O)OCC)C1CCCC(C1)=O,US10106559B2_0625,Intermediate 45A,3.11.92,Michael addition
CCOC(=O)/C=C1\CCC1.CCOC(=O)CC(C)=O>C1CCOC1.[NaH]>CCOC(=O)C(C(C)=O)C1(CCC1)CC(=O)OCC,US10131618_C00016,,3.11.92,Michael addition
CCOC(=O)/C=C/[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C.CCOC(=O)CC#N>CC(C)(C)O[K].CC(=O)O.CCO.ClCCl>CCOC(=O)C(C#N)C(CC(=O)OCC)C1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C,US10196380B2_0257,,3.11.92,Michael addition
COC(=O)/C=C/C1c2ccccc2CN1C(=O)OC(C)(C)C.COC(=O)CC#N>O=C(O[Cs])O[Cs].CC#N>COC(=O)C(C#N)C(CC(=O)OC)C1c2ccccc2CN1C(=O)OC(C)(C)C,US10196380B2_0361,,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)/C=C/C(N)=O,US10233195_C00881,,3.11.92,Michael addition
COc1cc(c(c(c1)F)/C=C(\C#N)C(=O)OCC)F.CCOC(C)=O>CC(C)[N-]C(C)C.C1CCOC1.[Li+]>COc1cc(c(c(c1)F)C(CC(=O)OCC)C(C#N)C(=O)OCC)F |f:2.4|,US10265310_C00013,,3.11.92,Michael addition
COc1ccc(cc1)/C=C(\C#N)C(=O)OCC.CCOC(C)=O>CC(C)[N-]C(C)C.C1CCOC1.[Li+]>COc1ccc(cc1)C(CC(=O)OCC)C(C#N)C(=O)OCC |f:2.4|,US10265310_C00016,,3.11.92,Michael addition
COC(=O)/C=C/c1ccc(cc1F)OC.COC(=O)CC#N>CO.CO[Na]>COC(=O)CC(c1ccc(cc1F)OC)C(C#N)C(=O)OC,US10265310_C00019,,3.11.92,Michael addition
COC(=O)/C=C/c1c(cc(cc1F)OC)F.COC(=O)CC#N>CO.CO[Na]>COc1cc(c(c(c1)F)C(CC(=O)OC)C(C#N)C(=O)OC)F,US10265310_C00020,,3.11.92,Michael addition
COc1cc(c(c(c1)F)/C=C(\C#N)C(=O)OCC)F.CCOC(C)=O>CC(C)N(C(C)C)[Li].C1CCOC1>COc1cc(c(c(c1)F)C(CC(=O)OCC)C(C#N)C(=O)OCC)F,US10265310B2_0306,"Intermediate A, Step Step2",3.11.92,Michael addition
COc1ccc(cc1)/C=C(\C#N)C(=O)OCC.CCOC(C)=O>CC(C)N(C(C)C)[Li].C1CCOC1>COc1ccc(cc1)C(CC(=O)OCC)C(C#N)C(=O)OCC,US10265310B2_0337,"Intermediate C, Step Step2",3.11.92,Michael addition
COC(=O)C=Cc1ccc(cc1F)OC.COC(=O)CC#N>CO.CO[Na]>COC(=O)CC(c1ccc(cc1F)OC)C(C#N)C(=O)OC,US10265310B2_0362,"Intermediate E, Step Step2",3.11.92,Michael addition
COC(=O)/C=C/c1ccc(cc1F)F.COC(=O)CC#N>CO.CO[Na]>COC(=O)CC(c1ccc(cc1F)F)C(C#N)C(=O)OC,US10265310B2_0393,,3.11.92,Michael addition
"COC(=O)/C=C/CCN(CCC(C)=O)S(=O)(=O)c1ccc(cc1)C>C1CCOC1.C1CCNC1>COC(=O)C[C@H]1CCN(C[C@@H]1C(C)=O)S(=O)(=O)c1ccc(cc1)C |&1:39,44|",US10323039B2_0056,,3.11.92,Michael addition
COC(=O)/C=C/CCN(CCC(C)=O)S(=O)(=O)c1ccc(cc1)C>CCOC(C)=O.COC1CCCC1.C[C@@H](N)c1cccc2ccccc21.Oc1ccccc1O>CC(=O)[C@H]1CN(CC[C@@H]1CC(=O)OC)S(=O)(=O)c1ccc(cc1)C,US10323039B2_0058,,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)/C=C/C(N)=O,US10376497_C00851,,3.11.92,Michael addition
CCOC(=O)/C=C/[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C.CCOC(=O)CC#N>CC(C)(C)O[K].CC(=O)O.CCO.ClCCl>CCOC(=O)C(C#N)C(CC(=O)OCC)C1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C,US10385039B2_0440,,3.11.92,Michael addition
COC(=O)/C=C/C1c2ccccc2CN1C(=O)OC(C)(C)C.COC(=O)CC#N>O=C(O[Cs])O[Cs].CC#N>COC(=O)C(C#N)C(CC(=O)OC)C1c2ccccc2CN1C(=O)OC(C)(C)C,US10385039B2_0547,,3.11.92,Michael addition
CCCCCCCCCCCCOC(=O)CC(=O)c1ccccc1.C/C=C/C(=O)C1C(C=CCC1(C)C)C>ClC(Cl)Cl.Cl[Fe](Cl)Cl.O.O.O.O.O.O>CCCCCCCCCCCCOC(=O)C(C(=O)c1ccccc1)C(C)CC(=O)C1C(C=CCC1(C)C)C |f:3.4.5.6.7.8.9|,US10392579B2_0117,"Example 1, Stage 2",3.11.92,Michael addition
CC(=O)CC(=O)OC(C)(C)C.C=CC(C)=O>O=[Cl](=O)(=O)O[Li].CCOCC>CC(C)(C)OC(=O)[C@H](CCC(C)=O)C(C)=O |&1:34|,US10435369B2_0468,"Intermediate 24, Step A",3.11.92,Michael addition
CCOC(=O)CC(=O)OCC.O=C1C=CCCC1>CCOC(C)=O.C1CCOC1.C1CN=C2CCCCCN2C1>CCOC(=O)C(C(=O)OCC)C1CCCC(C1)=O,US10435415B2_0624,Intermediate 45A,3.11.92,Michael addition
COC(=O)CC(=O)OC.COc1ccc(cc1)C=CC#N>Cl.CO.CO[Na]>COC(=O)C(C(=O)OC)[C@H](CC#N)c1ccc(cc1)OC |&1:36|,US10525058B2_0550,Example 8-1,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)/C=C/C(N)=O,US10544161_C00880,,3.11.92,Michael addition
C=CCOC(=O)C=C.CC1(OC(CC(O1)=O)=O)C>O=C(O[K])O[K]>C=CCOC(=O)CCC1C(OC(OC1=O)(C)C)=O,US10544176B2_0382,,3.11.92,Michael addition
CC1(OC(CC(O1)=O)=O)C.C=CC(=O)OC(C)(C)C>O=C(O[K])O[K]>CC(C)(C)OC(=O)CCC1C(OC(OC1=O)(C)C)=O,US10544176B2_0385,,3.11.92,Michael addition
CC(=O)c1ccncc1.Cc1ccc(cc1)C(=O)/C=C/c1ccc(cc1)C>O[Na]>Cc1ccc(cc1)C(=O)CC(CC(=O)c1ccncc1)c1ccc(cc1)C,US10563120_C00019,,3.11.92,Michael addition
Cc1ccc(cc1)C(=O)/C=C/c1ccncc1.O=C1CCCc2ccccc12>O[Na]>Cc1ccc(cc1)C(=O)CC(c1ccncc1)C1CCc2ccccc2C1=O,US10563120_C00021,,3.11.92,Michael addition
CC(=O)c1ccncc1.Cc1ccc(cc1)C(=O)/C=C/c1ccncc1>O.CO.O[Na]>Cc1ccc(cc1)C(=O)CC(CC(=O)c1ccncc1)c1ccncc1,US10563120B2_0228,,3.11.92,Michael addition
Cc1ccc(cc1)C(=O)/C=C/c1ccncc1.O=C1CCCc2ccccc12>O.CCO.O[Na]>Cc1ccc(cc1)C(=O)CC(c1ccncc1)C1CCc2ccccc2C1=O,US10563120B2_0235,,3.11.92,Michael addition
C=C1C([C@]2(c3ncc(cc3O[C@]2([C@@H]1c1ccccc1)c1ccc(cc1)Br)Cl)O)=O.COC(=O)CC(=O)OC>CO.CO[Na]>COC(=O)C(C[C@H]1C([C@]2(c3ncc(cc3O[C@]2([C@@H]1c1ccccc1)c1ccc(cc1)Br)Cl)O)=O)C(=O)OC,US10577378_C00096,,3.11.92,Michael addition
C=C1C(N([C@H](C(NC(C(N(C(C(NC(C(NC(C(N([C@H](C(N([C@H](C(N([C@H](C(N([C@H](C(N[C@H](C(N1C)=O)CC)=O)[C@H](O)[C@H](C)C/C=C/C)C)=O)C(C)C)C)=O)CC(C)C)C)=O)CC(C)C)C)=O)C)=O)C)=O)CC(C)C)C)=O)C(C)C)=O)CC(C)(C)O)C)=O.CCOC(=O)CC(=O)OCC>CCO[Na]>C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(N[C@H](C(N([C@@H](C(N([C@H](C(NC(C(N(C(C(NC(C(NC(C(N([C@H](C(N([C@H](C(N([C@H](C(N1C)=O)C(C)C)C)=O)CC(C)C)C)=O)CC(C)C)C)=O)C)=O)C)=O)CC(C)C)C)=O)C(C)C)=O)CC(C)(C)O)C)=O)CC(C(=O)OCC)C(=O)OCC)C)=O)CC)=O,US10647747_C00271,,3.11.92,Michael addition
CC(C)CC(=O)/C=C/C=C/c1ccccc1.CC(C)(C)OC(=O)CC(=O)OC(C)(C)C>Cc1ccccc1.CCN(CC)CC.Br[Li].O>CC(C)CC(=O)CC(/C=C/c1ccccc1)C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,US10647649B2_0469,,3.11.92,Michael addition
CC(C)CC(=O)/C=C/C=C/c1ccccc1.CCOC(=O)CC(=O)OCC>Cc1ccccc1.CCN(CC)CC.Br[Li].O>CCOC(=O)C(C(=O)OCC)C(/C=C/c1ccccc1)CC(=O)CC(C)C,US10647649B2_0474,Example 3,3.11.92,Michael addition
CCCCCCCCC1=CCCC1=O.O=C(CC(=O)OCc1ccccc1)OCc1ccccc1>>CCCCCCCCC1C(CCC1C(C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)=O,US10654788_C00173,,3.11.92,Michael addition
CC(C)CCC1=CCCC1=O.O=C(CC(=O)OCc1ccccc1)OCc1ccccc1>>CC(C)CCC1C(CCC1C(C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)=O,US10654788_C00174,,3.11.92,Michael addition
O=C(CC(=O)OCc1ccccc1)OCc1ccccc1.O=C1CCC=C1c1ccccc1>>O=C(OCc1ccccc1)C(C(=O)OCc1ccccc1)C1CCC(C1c1ccccc1)=O,US10654788_C00175,,3.11.92,Michael addition
COc1ccc(cc1)C1=CCCC1=O.O=C(CC(=O)OCc1ccccc1)OCc1ccccc1>>COc1ccc(cc1)C1C(CCC1C(C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)=O,US10654788_C00176,,3.11.92,Michael addition
O=C(CC(=O)OCc1ccccc1)OCc1ccccc1.O=C1CCC=C1c1ccc(cc1)C(F)(F)F>>O=C(OCc1ccccc1)C(C(=O)OCc1ccccc1)C1CCC(C1c1ccc(cc1)C(F)(F)F)=O,US10654788_C00177,,3.11.92,Michael addition
O=C(CC(=O)OCc1ccccc1)OCc1ccccc1.O=C1CCC=C1C(O)c1ccccc1>>O=C1CCC(C1C(O)c1ccccc1)C(C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,US10654788_C00178,,3.11.92,Michael addition
COC(=O)CC(=O)OC.CCCC1=CCCC1=O>>CCCC1C(CCC1C(C(=O)OC)C(=O)OC)=O,US10654788_C00179,,3.11.92,Michael addition
C=CC#N.C[C@H]1C(CC[C@@H]2[C@H]1CC[C@@]1([C@H](CC[C@@H]21)[C@H](C)O)C)=O>>C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CCC([C@@]([C@@H]3CC[C@]12C)(C)CCC#N)=O,US10654885_C00023,,3.11.92,Michael addition
"COC(=O)/C=C/CCN(CCC(C)=O)S(=O)(=O)c1ccc(cc1)C>C1CCOC1.C1CCNC1>COC(=O)C[C@H]1CCN(C[C@@H]1C(C)=O)S(=O)(=O)c1ccc(cc1)C |&1:39,44|",US10654865B2_0057,,3.11.92,Michael addition
COC(=O)/C=C/CCN(CCC(C)=O)S(=O)(=O)c1ccc(cc1)C>CCOC(C)=O.COC1CCCC1.C[C@@H](N)c1cccc2ccccc21.Oc1ccccc1O>CC(=O)[C@H]1CN(CC[C@@H]1CC(=O)OC)S(=O)(=O)c1ccc(cc1)C,US10654865B2_0059,,3.11.92,Michael addition
CCOC(=O)/C=C/[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C.CCOC(=O)CC#N>CC(C)(C)O[K].CC(=O)O.CCO.ClCCl>CCOC(=O)C(C#N)C(CC(=O)OCC)C1C[C@H](CN1C(=O)OC(C)(C)C)O[Si](C)(C)C(C)(C)C,US10689368B2_0484,,3.11.92,Michael addition
COC(=O)/C=C/C1c2ccccc2CN1C(=O)OC(C)(C)C.COC(=O)CC#N>O=C(O[Cs])O[Cs].CC#N>COC(=O)C(C#N)C(CC(=O)OC)C1c2ccccc2CN1C(=O)OC(C)(C)C,US10689368B2_0592,,3.11.92,Michael addition
C=CC(=O)c1ncccc1C.CCOC(=O)CC(=O)c1nc2ccccn2c1-c1ccncc1>CC#N.O=C(O[K])O[K]>CCOC(=O)C(CCC(=O)c1ncccc1C)C(=O)c1nc2ccccn2c1-c1ccncc1,US10759796_C00444,,3.11.92,Michael addition
C=CC(=O)c1ncccc1C.CCOC(=O)CC(=O)c1nc2ccccn2c1-c1ccncc1>CC#N.O=C(O[K])O[K]>CCOC(=O)C(CCC(=O)c1ncccc1C)C(=O)c1nc2ccccn2c1-c1ccncc1,US10759796_C00447,,3.11.92,Michael addition
C#CC(N)=O.CCOC(=O)C1CCCC1=O>O.O=C(O[Na])O[Na]>CCOC(=O)C1(CCCC1=O)/C=C/C(N)=O,US10898474_C00851,,3.11.92,Michael addition
CC(=O)CC(=O)OC(C)(C)C.C=CC(C)=O>O=[Cl](=O)(=O)O[Li].CCOCC>CC(C)(C)OC(=O)C(CCC(C)=O)C(C)=O,US10934286B2_0481,"Intermediate 19, Step A",3.11.92,Michael addition
C=C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C.CCC(=O)c1ccc(cc1)-c1ccccc1>CS(C)=O.[NaH]>CC(CC(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)c1ccc(cc1)-c1ccccc1,US10941109_C00006,,3.11.92,Michael addition
O=C(OCc1ccccc1)N1CCC(CC1)=O.C=CC(=O)OCC>c1ccccc1.c1ccccc1.C1CCNC1>CCOC(=O)CCC1CN(CCC1=O)C(=O)OCc1ccccc1,US10947251_C00093,,3.11.92,Michael addition
O=C(OCc1ccccc1)N1CCC(CC1)=O.C=CC(=O)OCC>c1ccccc1.C1CCNC1>CCOC(=O)CCC1CN(CCC1=O)C(=O)OCc1ccccc1,US10947251B2_0433,,3.11.92,Michael addition
CC(C)CC(=O)/C=C/C=C/c1ccccc1.CC(C)(C)OC(=O)CC(=O)OC(C)(C)C>Cc1ccccc1.CCN(CC)CC.Br[Li].O>CC(C)CC(=O)CC(/C=C/c1ccccc1)C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,US10961175B2_0431,,3.11.92,Michael addition
CC(C)CC(=O)/C=C/C=C/c1ccccc1.CCOC(=O)CC(=O)OCC>Cc1ccccc1.CCN(CC)CC.Br[Li].O>CCOC(=O)C(C(=O)OCC)C(/C=C/c1ccccc1)CC(=O)CC(C)C,US10961175B2_0436,Example 3,3.11.92,Michael addition
COC(=O)/C=C/C1c2ccccc2CN1C(=O)OC(C)(C)C.COC(=O)CC#N>O=C(O[Cs])O[Cs].CC#N>COC(=O)C(C#N)C(CC(=O)OC)C1c2ccccc2CN1C(=O)OC(C)(C)C,US10961225B2_0589,,3.11.92,Michael addition
